filename,ocr_text,ocr_confidence,normalized_text
bug_reports_Screenshot_2025_0825_112145.jpg,11:21 &B@ MEL 9 i Kae 46 sul @ 37% € UG Neupmisemoenrts >   Q é @ = SKU (ers) Fnv (21) A Sues 280 gm HAaenj~ssrus % i 0.000 kg QA,48.707317073170735,1121 b mel 9 i kae 46 sul 37 ug neupmisemoenrts q é sku ers fnv 21 a sues 280 gm haaenjssrus i 0000 kg qa
bug_reports_Screenshot_2025_0826_092454.jpg,9:24 © dm Mm <€ _PBTNO7997 : Update Stock Details   Q @ all (20) = SKU Wastage Stock Fnv (20) A G 0.000 kg Beans en. 0.000 kg Beetroot,75.96774193548387,924 dm mm _pbtno7997 update stock details q all 20 sku wastage stock fnv 20 a g 0000 kg beans en 0000 kg beetroot
bug_reports_Screenshot_2025_0826_111655.jpg,11:16 9 i Kae 4G sl 8 21% € UG Neupmisemoenrts >   Q é @ = SKU (ers) Fnv (21) A Sues 0.000 kg HAaenj~ssrus % i 0.000 kg QA,46.12820512820513,1116 9 i kae 4g sl 8 21 ug neupmisemoenrts q é sku ers fnv 21 a sues 0000 kg haaenjssrus i 0000 kg qa
bug_reports_Screenshot_2025_0827_102834.jpg,10:28 @ 9 fae 4G al § 55% € UG Neupmisemoenrts >   Q @ all (24) = SKU (ers) Fnv (24) A ER 0 pieces AQ Ass Cenenw Sues 0.000 kg HAaenj~ssrus ; e 0.000 kg ene to Neen,50.680851063829785,1028 9 fae 4g al 55 ug neupmisemoenrts q all 24 sku ers fnv 24 a er 0 pieces aq ass cenenw sues 0000 kg haaenjssrus e 0000 kg ene to neen
bug_reports_Screenshot_2025_0828_044550.jpg,4:45 & © 9 vi 4c* wl €  PBTNO7634: eLiener SL Guim)...   2025/08/28 Morning Q Lomes\if SKU 2 (Hones) BULK prs Sp 5.580 kg 5.590 kg Gleuettemer BULK BSB Qe AMFISBIULLF! 2580ka,51.611111111111114,445 9 vi 4c wl pbtno7634 eliener sl guim 20250828 morning q lomesif sku 2 hones bulk prs sp 5580 kg 5590 kg gleuettemer bulk bsb qe amfisbiullf 2580ka
bug_reports_Screenshot_2025_0829_094255.jpg,9 8 Ree 46 wl 62% 942 € UG Neupmisemoenrts >   Q é @ All (20) SKU (ers) Fnv (20) A Sues 0.000 kg HAaenj~ssrus % i 0.000 kg QA,50.13513513513514,9 8 ree 46 wl 62 942 ug neupmisemoenrts q é all 20 sku ers fnv 20 a sues 0000 kg haaenjssrus i 0000 kg qa
bug_reports_Screenshot_2025_0831_104829.jpg,10:48 9 8 fee 46 atl B 47% € UG Neupmisemoenrts >   Q é @ All (22) = SKU (ers) Fnv (22) A Sues 305 gm HAaenj~ssrus % i 3 0.000 kg QA oF a 2.675 kg 2,49.702127659574465,1048 9 8 fee 46 atl b 47 ug neupmisemoenrts q é all 22 sku ers fnv 22 a sues 305 gm haaenjssrus i 3 0000 kg qa of a 2675 kg 2
bug_reports_Screenshot_2025_0901_110614.jpg,11:05 &£@@R- O 8 Ras 46 tl 52% € UG Neupmisemoenrts >   Q é @ all(21) = SKU (ers) Fnv (21) A Sues 0.000 kg HAaenj~ssrus ¢. 450 gm,50.270270270270274,1105 r o 8 ras 46 tl 52 ug neupmisemoenrts q é all21 sku ers fnv 21 a sues 0000 kg haaenjssrus 450 gm
bug_reports_Screenshot_2025_0902_050747.jpg,© $9128 46   Enable stockout vilai (SV) Bhuvanesh,59.63636363636363,9128 46 enable stockout vilai sv bhuvanesh
bug_reports_Screenshot_2025_0903_104519.jpg,10:45 @&B@O ° O v2 Vere 46 wl § 20% € UG Neupmisemoenrts >   Q é @ = SKU (ers) Fnv (21) A Sues 320 gm HAaenj~ssrus % i 3 0.000 kg QA,47.853658536585364,1045 bo o v2 vere 46 wl 20 ug neupmisemoenrts q é sku ers fnv 21 a sues 320 gm haaenjssrus i 3 0000 kg qa
bug_reports_Screenshot_2025_0904_104703.jpg,10:46 O©G088-° 9 i2 kos 46 tl @ 33% € UG Neupmisemoenrts >   Q é @ = SKU (ers) Fnv (21) A Sues 245 gm HAaenj~ssrus % i 3 0.000 kg QA,47.95,1046 og088 9 i2 kos 46 tl 33 ug neupmisemoenrts q é sku ers fnv 21 a sues 245 gm haaenjssrus i 3 0000 kg qa
bug_reports_Screenshot_2025_0905_051734.jpg,5:17 NONE 89 2 46 cl 8 420 gm 4 ,56.45454545454545,517 none 89 2 46 cl 8 420 gm 4
bug_reports_Screenshot_2025_0906_110123.jpg,1101 ABOO » 9 i iss 46 ll § 34% SKU (ers) 145 gm 0.000 ka,56.10526315789474,1101 aboo 9 i iss 46 ll 34 sku ers 145 gm 0000 ka
bug_reports_Screenshot_2025_0910_101229.jpg,9 8. fee 46+ sul wll 67%   ‘s Tomato ~ So Stock: 15.105 Kg Pt. Coriander Leaves es = Stock: 6.000 Bunch he Mushroom whl Stock: 3.000 Pieces,65.6896551724138,9 8 fee 46 sul wll 67 s tomato so stock 15105 kg pt coriander leaves es stock 6000 bunch he mushroom whl stock 3000 pieces
bug_reports_Screenshot_25680905_063227.jpg,0 © Weighing Machine,45.285714285714285,0 weighing machine
